Case_Id,Date,Country Code,New Cases,Cumulative Cases,New Deaths,Cumulative Deaths
IL22821,2022-07-03,IL,74269.0,4371810.0,89.0,11049.0
IL22822,2022-07-10,IL,73628.0,4445438.0,96.0,11145.0
IL22823,2022-07-17,IL,60205.0,4505643.0,103.0,11248.0
IL22824,2022-07-24,IL,43530.0,4549173.0,99.0,11347.0
IL22825,2022-07-31,IL,30706.0,4579879.0,82.0,11429.0
IL22826,2022-08-07,IL,21063.0,4600942.0,70.0,11499.0
IL22827,2022-08-14,IL,13168.0,4614110.0,52.0,11551.0
IL22828,2022-08-21,IL,9188.0,4623298.0,43.0,11594.0
IL22829,2022-08-28,IL,6922.0,4630220.0,41.0,11635.0
IL22830,2022-09-04,IL,6023.0,4636243.0,26.0,11661.0
IL22831,2022-09-11,IL,6094.0,4642337.0,16.0,11677.0
IL22832,2022-09-18,IL,7637.0,4649974.0,15.0,11692.0
IL22833,2022-09-25,IL,7584.0,4657558.0,9.0,11701.0
IL22834,2022-10-02,IL,6116.0,4663674.0,13.0,11714.0
IL22835,2022-10-09,IL,4937.0,4668611.0,17.0,11731.0
IL22836,2022-10-16,IL,4311.0,4672922.0,17.0,11748.0
IL22837,2022-10-23,IL,4605.0,4677527.0,18.0,11766.0
IL22838,2022-10-30,IL,5518.0,4683045.0,16.0,11782.0
IL22839,2022-11-06,IL,6333.0,4689378.0,15.0,11797.0
IL22840,2022-11-13,IL,7173.0,4696551.0,16.0,11813.0
IL22841,2022-11-20,IL,8825.0,4705376.0,23.0,11836.0
IL22842,2022-11-27,IL,10228.0,4715604.0,24.0,11860.0
IL22843,2022-12-04,IL,11231.0,4726835.0,39.0,11899.0
IL22844,2022-12-11,IL,10967.0,4737802.0,44.0,11943.0
IL22845,2022-12-18,IL,10321.0,4748123.0,42.0,11985.0
IL22846,2022-12-25,IL,8581.0,4756704.0,41.0,12026.0
IL22847,2023-01-01,IL,7374.0,4764078.0,41.0,12067.0
IL22848,2023-01-08,IL,6639.0,4770717.0,46.0,12113.0
IL22849,2023-01-15,IL,5328.0,4776045.0,24.0,12137.0
IL22850,2023-01-22,IL,4576.0,4780621.0,36.0,12173.0
IL22851,2023-01-29,IL,4168.0,4784789.0,26.0,12199.0
IL22852,2023-02-05,IL,3442.0,4788231.0,26.0,12225.0
IL22853,2023-02-12,IL,2878.0,4791109.0,19.0,12244.0
IL22854,2023-02-19,IL,3097.0,4794206.0,21.0,12265.0
IL22855,2023-02-26,IL,3552.0,4797758.0,26.0,12291.0
IL22856,2023-03-05,IL,3657.0,4801415.0,25.0,12316.0
IL22857,2023-03-12,IL,3462.0,4804877.0,23.0,12339.0
IL22858,2023-03-19,IL,3838.0,4808715.0,32.0,12371.0
IL22859,2023-03-26,IL,3192.0,4811907.0,22.0,12393.0
IL22860,2023-04-02,IL,2791.0,4814698.0,24.0,12417.0
IL22861,2023-04-09,IL,1969.0,4816667.0,16.0,12433.0
IL22862,2023-04-16,IL,1852.0,4818519.0,22.0,12455.0
IL22863,2023-04-23,IL,1956.0,4820475.0,25.0,12480.0
IL22864,2023-04-30,IL,1334.0,4821809.0,19.0,12499.0
IL22865,2023-05-07,IL,1540.0,4823349.0,12.0,12511.0
IL22866,2023-05-14,IL,1169.0,4824518.0,7.0,12518.0
IL22867,2023-05-21,IL,850.0,4825368.0,16.0,12534.0
IL22868,2023-05-28,IL,688.0,4826056.0,7.0,12541.0
IL22869,2023-06-04,IL,745.0,4826801.0,9.0,12550.0
IL22870,2023-06-11,IL,735.0,4827536.0,8.0,12558.0
IL22871,2023-06-18,IL,601.0,4828137.0,6.0,12564.0
IL22872,2023-06-25,IL,597.0,4828734.0,3.0,12567.0
IL22873,2023-07-02,IL,514.0,4829248.0,6.0,12573.0
IL22874,2023-07-09,IL,497.0,4829745.0,6.0,12579.0
IL22875,2023-07-16,IL,539.0,4830284.0,4.0,12583.0
IL22876,2023-07-23,IL,535.0,4830819.0,6.0,12589.0
IL22877,2023-07-30,IL,563.0,4831382.0,8.0,12597.0
IL22878,2023-08-06,IL,541.0,4831923.0,10.0,12607.0
IL22879,2023-08-13,IL,601.0,4832524.0,17.0,12624.0
IL22880,2023-08-20,IL,747.0,4833271.0,9.0,12633.0
IL22881,2023-08-27,IL,866.0,4834137.0,10.0,12643.0
IL22882,2023-09-03,IL,985.0,4835122.0,9.0,12652.0
IL22883,2023-09-10,IL,1048.0,4836170.0,16.0,12668.0
IL22884,2023-09-17,IL,1269.0,4837439.0,10.0,12678.0
IL22885,2023-09-24,IL,1464.0,4838903.0,9.0,12687.0
IL22886,2023-10-01,IL,1038.0,4839941.0,10.0,12697.0
IL22888,2023-10-15,IL,389.0,4841114.0,1.0,12698.0
IL22889,2023-10-22,IL,264.0,4841378.0,5.0,12703.0
IL22890,2023-10-29,IL,180.0,4841558.0,4.0,12707.0
IN23189,2020-03-15,IN,68.0,107.0,2.0,2.0
IN23190,2020-03-22,IN,253.0,360.0,5.0,7.0
IN23191,2020-03-29,IN,619.0,979.0,18.0,25.0
IN23192,2020-04-05,IN,2395.0,3374.0,52.0,77.0
IN23193,2020-04-12,IN,4982.0,8356.0,196.0,273.0
IN23194,2020-04-19,IN,7356.0,15712.0,234.0,507.0
IN23195,2020-04-26,IN,10784.0,26496.0,317.0,824.0
IN23196,2020-05-03,IN,13484.0,39980.0,477.0,1301.0
IN23197,2020-05-10,IN,22959.0,62939.0,808.0,2109.0
IN23198,2020-05-17,IN,27988.0,90927.0,763.0,2872.0
IN23199,2020-05-24,IN,40941.0,131868.0,995.0,3867.0
IN23200,2020-05-31,IN,50275.0,182143.0,1297.0,5164.0
IN23201,2020-06-07,IN,64485.0,246628.0,1765.0,6929.0
IN23202,2020-06-14,IN,74294.0,320922.0,2266.0,9195.0
IN23203,2020-06-21,IN,89539.0,410461.0,4059.0,13254.0
IN23204,2020-06-28,IN,118398.0,528859.0,2841.0,16095.0
IN23205,2020-07-05,IN,144306.0,673165.0,3173.0,19268.0
IN23206,2020-07-12,IN,176388.0,849553.0,3406.0,22674.0
IN23207,2020-07-19,IN,228065.0,1077618.0,4142.0,26816.0
IN23208,2020-07-26,IN,307904.0,1385522.0,5247.0,32063.0
IN23209,2020-08-02,IN,365201.0,1750723.0,5301.0,37364.0
IN23210,2020-08-09,IN,402287.0,2153010.0,6015.0,43379.0
IN23211,2020-08-16,IN,436672.0,2589682.0,6601.0,49980.0
IN23212,2020-08-23,IN,455258.0,3044940.0,6726.0,56706.0
IN23213,2020-08-30,IN,497793.0,3542733.0,6792.0,63498.0
IN23214,2020-09-06,IN,571078.0,4113811.0,7128.0,70626.0
IN23215,2020-09-13,IN,640545.0,4754356.0,7960.0,78586.0
IN23216,2020-09-20,IN,646263.0,5400619.0,8166.0,86752.0
IN23217,2020-09-27,IN,591913.0,5992532.0,7751.0,94503.0
IN23218,2020-10-04,IN,556841.0,6549373.0,7279.0,101782.0
IN23219,2020-10-11,IN,504433.0,7053806.0,6552.0,108334.0
IN23220,2020-10-18,IN,440745.0,7494551.0,5697.0,114031.0
IN23221,2020-10-25,IN,370260.0,7864811.0,4503.0,118534.0
IN23222,2020-11-01,IN,319271.0,8184082.0,3577.0,122111.0
IN23223,2020-11-08,IN,323672.0,8507754.0,4010.0,126121.0
IN23224,2020-11-15,IN,306825.0,8814579.0,3514.0,129635.0
IN23225,2020-11-22,IN,281227.0,9095806.0,3592.0,133227.0
IN23226,2020-11-29,IN,297113.0,9392919.0,3469.0,136696.0
IN23227,2020-12-06,IN,251303.0,9644222.0,3486.0,140182.0
IN23228,2020-12-13,IN,212807.0,9857029.0,2837.0,143019.0
IN23229,2020-12-20,IN,174194.0,10031223.0,2458.0,145477.0
IN23230,2020-12-27,IN,156627.0,10187850.0,2145.0,147622.0
IN23231,2021-01-03,IN,136115.0,10323965.0,1813.0,149435.0
IN23232,2021-01-10,IN,126319.0,10450284.0,1564.0,150999.0
IN23233,2021-01-17,IN,107701.0,10557985.0,1275.0,152274.0
IN23234,2021-01-24,IN,96548.0,10654533.0,1065.0,153339.0
IN23235,2021-01-31,IN,91650.0,10746183.0,935.0,154274.0
IN23236,2021-02-07,IN,80180.0,10826363.0,722.0,154996.0
IN23237,2021-02-14,IN,78577.0,10904940.0,646.0,155642.0
IN23238,2021-02-21,IN,86711.0,10991651.0,660.0,156302.0
IN23239,2021-02-28,IN,105080.0,11096731.0,749.0,157051.0
IN23240,2021-03-07,IN,114068.0,11210799.0,705.0,157756.0
IN23241,2021-03-14,IN,148249.0,11359048.0,851.0,158607.0
IN23242,2021-03-21,IN,240082.0,11599130.0,1148.0,159755.0
IN23243,2021-03-28,IN,372494.0,11971624.0,1797.0,161552.0
IN23244,2021-04-04,IN,513885.0,12485509.0,3071.0,164623.0
IN23245,2021-04-11,IN,873296.0,13358805.0,4652.0,169275.0
IN23246,2021-04-18,IN,1429304.0,14788109.0,7875.0,177150.0
IN23247,2021-04-25,IN,2172063.0,16960172.0,15161.0,192311.0
IN23248,2021-05-02,IN,2597285.0,19557457.0,23231.0,215542.0
IN23249,2021-05-09,IN,2738957.0,22296414.0,26820.0,242362.0
IN23250,2021-05-16,IN,2387663.0,24684077.0,27922.0,270284.0
IN23251,2021-05-23,IN,1846055.0,26530132.0,28982.0,299266.0
IN23252,2021-05-30,IN,1364668.0,27894800.0,26706.0,325972.0
IN23253,2021-06-06,IN,914539.0,28809339.0,20787.0,346759.0
IN23254,2021-06-13,IN,630650.0,29439989.0,23625.0,370384.0
IN23255,2021-06-20,IN,441976.0,29881965.0,16329.0,386713.0
IN23256,2021-06-27,IN,351218.0,30233183.0,9038.0,395751.0
IN23257,2021-07-04,IN,312250.0,30545433.0,6254.0,402005.0
IN23258,2021-07-11,IN,291789.0,30837222.0,6035.0,408040.0
IN23259,2021-07-18,IN,268843.0,31106065.0,5569.0,413609.0
IN23260,2021-07-25,IN,265836.0,31371901.0,6942.0,420551.0
IN23261,2021-08-01,IN,283923.0,31655824.0,3800.0,424351.0
IN23262,2021-08-08,IN,278631.0,31934455.0,3511.0,427862.0
IN23263,2021-08-15,IN,258121.0,32192576.0,3363.0,431225.0
IN23264,2021-08-22,IN,231658.0,32424234.0,3142.0,434367.0
IN23265,2021-08-29,IN,270796.0,32695030.0,3463.0,437830.0
IN23266,2021-09-05,IN,293643.0,32988673.0,2703.0,440533.0
IN23267,2021-09-12,IN,248248.0,33236921.0,2122.0,442655.0
IN23268,2021-09-19,IN,211242.0,33448163.0,2183.0,444838.0
IN23269,2021-09-26,IN,204582.0,33652745.0,2080.0,446918.0
IN23270,2021-10-03,IN,161158.0,33813903.0,1899.0,448817.0
IN23271,2021-10-10,IN,139572.0,33953475.0,1772.0,450589.0
IN23272,2021-10-17,IN,114244.0,34067719.0,1535.0,452124.0
IN23273,2021-10-24,IN,107749.0,34175468.0,2145.0,454269.0
IN23274,2021-10-31,IN,97832.0,34273300.0,3917.0,458186.0
IN23275,2021-11-07,IN,82236.0,34355536.0,2605.0,460791.0
IN23276,2021-11-14,IN,81771.0,34437307.0,2739.0,463530.0
IN23277,2021-11-21,IN,73106.0,34510413.0,2132.0,465662.0
IN23278,2021-11-28,IN,62110.0,34572523.0,2892.0,468554.0
IN23279,2021-12-05,IN,60732.0,34633255.0,4772.0,473326.0
IN23280,2021-12-12,IN,57255.0,34690510.0,2108.0,475434.0
IN23281,2021-12-19,IN,49765.0,34740275.0,1988.0,477422.0
IN23282,2021-12-26,IN,46527.0,34786802.0,2260.0,479682.0
IN23283,2022-01-02,IN,102330.0,34889132.0,2088.0,481770.0
IN23284,2022-01-09,IN,638872.0,35528004.0,2020.0,483790.0
IN23285,2022-01-16,IN,1594160.0,37122164.0,2276.0,486066.0
IN23286,2022-01-23,IN,2115100.0,39237264.0,3343.0,489409.0
IN23287,2022-01-30,IN,1855258.0,41092522.0,4682.0,494091.0
IN23288,2022-02-06,IN,1095616.0,42188138.0,7888.0,501979.0
IN23289,2022-02-13,IN,443283.0,42631421.0,6686.0,508665.0
IN23290,2022-02-20,IN,191052.0,42822473.0,3238.0,511903.0
IN23291,2022-02-27,IN,93644.0,42916117.0,1821.0,513724.0
IN23292,2022-03-06,IN,46836.0,42962953.0,1312.0,515036.0
IN23293,2022-03-13,IN,28038.0,42990991.0,814.0,515850.0
IN23294,2022-03-20,IN,16850.0,43007841.0,629.0,516479.0
IN23295,2022-03-27,IN,11612.0,43019453.0,4525.0,521004.0
IN23296,2022-04-03,IN,8678.0,43028131.0,341.0,521345.0
IN23297,2022-04-10,IN,7140.0,43035271.0,340.0,521685.0
IN23298,2022-04-17,IN,6826.0,43042097.0,66.0,521751.0
IN23299,2022-04-24,IN,15448.0,43057545.0,442.0,522193.0
IN23300,2022-05-01,IN,21643.0,43079188.0,1650.0,523843.0
IN23301,2022-05-08,IN,23006.0,43102194.0,221.0,524064.0
IN23302,2022-05-15,IN,19405.0,43121599.0,150.0,524214.0
IN23303,2022-05-22,IN,14772.0,43136371.0,199.0,524413.0
IN23304,2022-05-29,IN,16672.0,43153043.0,173.0,524586.0
IN23305,2022-06-05,IN,23774.0,43176817.0,106.0,524692.0
IN23306,2022-06-12,IN,45200.0,43222017.0,69.0,524761.0
IN23307,2022-06-19,IN,74675.0,43296692.0,94.0,524855.0
IN23308,2022-06-26,IN,93281.0,43389973.0,144.0,524999.0
IN23309,2022-07-03,IN,112456.0,43502429.0,200.0,525199.0
IN23310,2022-07-10,IN,120222.0,43622651.0,229.0,525428.0
IN23311,2022-07-17,IN,127948.0,43750599.0,281.0,525709.0
IN23312,2022-07-24,IN,138156.0,43888755.0,324.0,526033.0
IN23313,2022-07-31,IN,131056.0,44019811.0,324.0,526357.0
IN23314,2022-08-07,IN,125921.0,44145732.0,332.0,526689.0
IN23315,2022-08-14,IN,107732.0,44253464.0,348.0,527037.0
IN23316,2022-08-21,IN,85965.0,44339429.0,295.0,527332.0
IN23317,2022-08-28,IN,68703.0,44408132.0,422.0,527754.0
IN23318,2022-09-04,IN,48403.0,44456535.0,237.0,527991.0
IN23319,2022-09-11,IN,38824.0,44495359.0,159.0,528150.0
IN23320,2022-09-18,IN,38829.0,44534188.0,187.0,528337.0
IN23321,2022-09-25,IN,33926.0,44568114.0,173.0,528510.0
IN23322,2022-10-02,IN,26373.0,44594487.0,163.0,528673.0
IN23323,2022-10-09,IN,17526.0,44612013.0,126.0,528799.0
IN23324,2022-10-16,IN,16815.0,44628828.0,96.0,528895.0
IN23325,2022-10-23,IN,13914.0,44642742.0,66.0,528961.0
IN23326,2022-10-30,IN,9524.0,44652266.0,55.0,529016.0
IN23327,2022-11-06,IN,8313.0,44660579.0,1484.0,530500.0
IN23328,2022-11-13,IN,5798.0,44666377.0,31.0,530531.0
IN23329,2022-11-20,IN,2638.0,44669015.0,43.0,530574.0
IN23330,2022-11-27,IN,2547.0,44671562.0,38.0,530612.0
IN23331,2022-12-04,IN,1830.0,44673392.0,16.0,530628.0
IN23332,2022-12-11,IN,1430.0,44674822.0,30.0,530658.0
IN23333,2022-12-18,IN,1130.0,44675952.0,14.0,530672.0
IN23334,2022-12-25,IN,1154.0,44677106.0,21.0,530693.0
IN23335,2023-01-01,IN,1543.0,44678649.0,12.0,530705.0
IN23336,2023-01-08,IN,1275.0,44679924.0,15.0,530720.0
IN23337,2023-01-15,IN,1116.0,44681040.0,6.0,530726.0
IN23338,2023-01-22,IN,881.0,44681921.0,7.0,530733.0
IN23339,2023-01-29,IN,718.0,44682639.0,7.0,530740.0
IN23340,2023-02-05,IN,724.0,44683363.0,5.0,530745.0
IN23341,2023-02-12,IN,755.0,44684118.0,5.0,530750.0
IN23342,2023-02-19,IN,799.0,44684917.0,10.0,530760.0
IN23343,2023-02-26,IN,1100.0,44686017.0,9.0,530769.0
IN23344,2023-03-05,IN,1803.0,44687820.0,6.0,530775.0
IN23345,2023-03-12,IN,2672.0,44690492.0,6.0,530781.0
IN23346,2023-03-19,IN,4928.0,44695420.0,21.0,530802.0
IN23347,2023-03-26,IN,8727.0,44704147.0,29.0,530831.0
IN23348,2023-04-02,IN,18458.0,44722605.0,50.0,530881.0
IN23349,2023-04-09,IN,34011.0,44756616.0,84.0,530965.0
IN23350,2023-04-16,IN,61499.0,44818115.0,149.0,531114.0
IN23351,2023-04-23,IN,73874.0,44891989.0,215.0,531329.0
IN23352,2023-04-30,IN,53400.0,44945389.0,204.0,531533.0
IN23353,2023-05-07,IN,24241.0,44969630.0,147.0,531680.0
IN23354,2023-05-14,IN,11044.0,44980674.0,90.0,531770.0
IN23355,2023-05-21,IN,5787.0,44986461.0,62.0,531832.0
IN23356,2023-05-28,IN,3283.0,44989744.0,32.0,531864.0
IN23357,2023-06-04,IN,1838.0,44991582.0,16.0,531880.0
IN23358,2023-06-11,IN,1206.0,44992788.0,11.0,531891.0
IN23359,2023-06-18,IN,692.0,44993480.0,4.0,531895.0
IN23360,2023-06-25,IN,472.0,44993952.0,8.0,531903.0
IN23361,2023-07-02,IN,329.0,44994281.0,4.0,531907.0
IN23362,2023-07-09,IN,294.0,44994575.0,6.0,531913.0
IN23363,2023-07-16,IN,303.0,44994878.0,2.0,531915.0
IN23365,2023-07-30,IN,324.0,44995588.0,1.0,531916.0
IN23366,2023-08-06,IN,392.0,44995980.0,2.0,531918.0
IN23367,2023-08-13,IN,294.0,44996274.0,3.0,531921.0
IN23368,2023-08-20,IN,325.0,44996599.0,4.0,531925.0
IN23369,2023-08-27,IN,364.0,44996963.0,3.0,531928.0
IN23370,2023-09-03,IN,363.0,44997326.0,95.0,532023.0
IN23371,2023-09-10,IN,384.0,44997710.0,4.0,532027.0
IN23372,2023-09-17,IN,452.0,44998162.0,3.0,532030.0
IN23373,2023-09-24,IN,363.0,44998525.0,1.0,532031.0
IN23374,2023-10-01,IN,313.0,44998838.0,1.0,532032.0
IN23375,2023-10-08,IN,490.0,44999328.0,2.0,532034.0
IN23376,2023-10-15,IN,260.0,44999588.0,3.0,532037.0
IN23377,2023-10-22,IN,1464.0,45001052.0,1254.0,533291.0
IN23378,2023-10-29,IN,193.0,45001245.0,2.0,533293.0
IN23379,2023-11-05,IN,139.0,45001384.0,1.0,533294.0
IN23380,2023-11-12,IN,72.0,45001456.0,1.0,533295.0
IN23382,2023-11-26,IN,189.0,45001764.0,3.0,533298.0
IN23383,2023-12-03,IN,415.0,45002179.0,2.0,533300.0
IN23384,2023-12-10,IN,876.0,45003055.0,6.0,533306.0
IN23385,2023-12-17,IN,1761.0,45004816.0,10.0,533316.0
IN23386,2023-12-24,IN,3804.0,45008620.0,17.0,533333.0
IN23387,2023-12-31,IN,4552.0,45013172.0,28.0,533361.0
IN23388,2024-01-07,IN,4962.0,45018134.0,31.0,533392.0
IN23389,2024-01-14,IN,3624.0,45021758.0,22.0,533414.0
IN23390,2024-01-21,IN,1993.0,45023751.0,20.0,533434.0
IN23391,2024-01-28,IN,1325.0,45025076.0,11.0,533445.0
IN23392,2024-02-04,IN,1063.0,45026139.0,9.0,533454.0
IN23393,2024-02-11,IN,1012.0,45027151.0,8.0,533462.0
IN23394,2024-02-18,IN,902.0,45028053.0,10.0,533472.0
IN23395,2024-02-25,IN,982.0,45029035.0,6.0,533478.0
IN23396,2024-03-03,IN,1177.0,45030212.0,17.0,533495.0
IN23397,2024-03-10,IN,1202.0,45031414.0,15.0,533510.0
IN23398,2024-03-17,IN,1241.0,45032655.0,11.0,533521.0
IN23399,2024-03-24,IN,989.0,45033644.0,18.0,533539.0
IN23400,2024-03-31,IN,716.0,45034360.0,13.0,533552.0
IN23401,2024-04-07,IN,695.0,45035055.0,13.0,533565.0
IN23402,2024-04-14,IN,518.0,45035573.0,9.0,533574.0
IN23403,2024-04-21,IN,624.0,45036197.0,7.0,533581.0
IN23404,2024-04-28,IN,756.0,45036953.0,4.0,533585.0
IN23405,2024-05-05,IN,823.0,45037776.0,4.0,533589.0
IN23406,2024-05-12,IN,742.0,45038518.0,10.0,533599.0
IN23407,2024-05-19,IN,622.0,45039140.0,11.0,533610.0
IN23408,2024-05-26,IN,370.0,45039510.0,2.0,533612.0
IN23409,2024-06-02,IN,362.0,45039872.0,5.0,533617.0
IN23410,2024-06-09,IN,164.0,45040036.0,2.0,533619.0
IN23412,2024-06-23,IN,210.0,45040284.0,2.0,533621.0
IN23413,2024-06-30,IN,334.0,45040618.0,1.0,533622.0
IN23416,2024-07-21,IN,440.0,45041192.0,1.0,533623.0
IN23419,2024-08-11,IN,306.0,45042054.0,3.0,533626.0
IN23420,2024-08-18,IN,266.0,45042320.0,3.0,533629.0
IN23421,2024-08-25,IN,200.0,45042520.0,3.0,533632.0
IN23422,2024-09-01,IN,282.0,45042802.0,4.0,533636.0
IQ23433,2020-03-08,IQ,41.0,54.0,2.0,2.0
IQ23434,2020-03-15,IQ,58.0,112.0,7.0,9.0
IQ23435,2020-03-22,IQ,102.0,214.0,8.0,17.0
IQ23436,2020-03-29,IQ,292.0,506.0,25.0,42.0
IQ23437,2020-04-05,IQ,372.0,878.0,14.0,56.0
IQ23438,2020-04-12,IQ,440.0,1318.0,16.0,72.0
IQ23439,2020-04-19,IQ,195.0,1513.0,10.0,82.0
IQ23440,2020-04-26,IQ,250.0,1763.0,4.0,86.0
IQ23441,2020-05-03,IQ,456.0,2219.0,9.0,95.0
IQ23442,2020-05-10,IQ,460.0,2679.0,12.0,107.0
IQ23443,2020-05-17,IQ,581.0,3260.0,14.0,121.0
IQ23444,2020-05-24,IQ,1012.0,4272.0,31.0,152.0
IQ23445,2020-05-31,IQ,1907.0,6179.0,43.0,195.0
IQ23446,2020-06-07,IQ,4919.0,11098.0,123.0,318.0
IQ23447,2020-06-14,IQ,7852.0,18950.0,231.0,549.0
IQ23448,2020-06-21,IQ,10272.0,29222.0,464.0,1013.0
IQ23449,2020-06-28,IQ,14040.0,43262.0,647.0,1660.0
IQ23450,2020-07-05,IQ,15092.0,58354.0,708.0,2368.0
IQ23451,2020-07-12,IQ,16840.0,75194.0,687.0,3055.0
IQ23452,2020-07-19,IQ,15026.0,90220.0,636.0,3691.0
IQ23453,2020-07-26,IQ,17353.0,107573.0,593.0,4284.0
IQ23454,2020-08-02,IQ,19131.0,126704.0,521.0,4805.0
IQ23455,2020-08-09,IQ,20685.0,147389.0,505.0,5310.0
IQ23456,2020-08-16,IQ,25194.0,172583.0,475.0,5785.0
IQ23457,2020-08-23,IQ,28467.0,201050.0,568.0,6353.0
IQ23458,2020-08-30,IQ,26396.0,227446.0,538.0,6891.0
IQ23459,2020-09-06,IQ,29273.0,256719.0,531.0,7422.0
IQ23460,2020-09-13,IQ,30059.0,286778.0,519.0,7941.0
IQ23461,2020-09-20,IQ,28819.0,315597.0,550.0,8491.0
IQ23462,2020-09-27,IQ,30372.0,345969.0,444.0,8935.0
IQ23463,2020-10-04,IQ,29962.0,375931.0,412.0,9347.0
IQ23464,2020-10-11,IQ,24193.0,400124.0,443.0,9790.0
IQ23465,2020-10-18,IQ,23400.0,423524.0,408.0,10198.0
IQ23466,2020-10-25,IQ,25629.0,449153.0,370.0,10568.0
IQ23467,2020-11-01,IQ,23477.0,472630.0,342.0,10910.0
IQ23468,2020-11-08,IQ,23389.0,496019.0,373.0,11283.0
IQ23469,2020-11-15,IQ,20896.0,516915.0,340.0,11623.0
IQ23470,2020-11-22,IQ,16640.0,533555.0,302.0,11925.0
IQ23471,2020-11-29,IQ,15266.0,548821.0,275.0,12200.0
IQ23472,2020-12-06,IQ,13699.0,562520.0,211.0,12411.0
IQ23473,2020-12-13,IQ,11102.0,573622.0,154.0,12565.0
IQ23474,2020-12-20,IQ,9496.0,583118.0,115.0,12680.0
IQ23475,2020-12-27,IQ,7661.0,590779.0,87.0,12767.0
IQ23476,2021-01-03,IQ,6254.0,597033.0,62.0,12829.0
IQ23477,2021-01-10,IQ,5298.0,602331.0,52.0,12881.0
IQ23478,2021-01-17,IQ,5256.0,607587.0,54.0,12935.0
IQ23479,2021-01-24,IQ,5283.0,612870.0,53.0,12988.0
IQ23480,2021-01-31,IQ,6052.0,618922.0,53.0,13041.0
IQ23481,2021-02-07,IQ,8494.0,627416.0,70.0,13111.0
IQ23482,2021-02-14,IQ,14212.0,641628.0,53.0,13164.0
IQ23483,2021-02-21,IQ,23122.0,664750.0,81.0,13245.0
IQ23484,2021-02-28,IQ,27491.0,692241.0,138.0,13383.0
IQ23485,2021-03-07,IQ,30948.0,723189.0,165.0,13548.0
IQ23486,2021-03-14,IQ,31129.0,754318.0,171.0,13719.0
IQ23487,2021-03-21,IQ,35072.0,789390.0,250.0,13969.0
IQ23488,2021-03-28,IQ,37767.0,827157.0,208.0,14177.0
IQ23489,2021-04-04,IQ,41043.0,868200.0,253.0,14430.0
IQ23490,2021-04-11,IQ,49955.0,918155.0,248.0,14678.0
IQ23491,2021-04-18,IQ,52832.0,970987.0,270.0,14948.0
IQ23492,2021-04-25,IQ,54301.0,1025288.0,269.0,15217.0
IQ23493,2021-05-02,IQ,45078.0,1070366.0,281.0,15498.0
IQ23494,2021-05-09,IQ,38192.0,1108558.0,243.0,15741.0
IQ23495,2021-05-16,IQ,28359.0,1136917.0,189.0,15930.0
IQ23496,2021-05-23,IQ,27232.0,1164149.0,228.0,16158.0
IQ23497,2021-05-30,IQ,29459.0,1193608.0,176.0,16334.0
IQ23498,2021-06-06,IQ,28070.0,1221678.0,184.0,16518.0
IQ23499,2021-06-13,IQ,29013.0,1250691.0,172.0,16690.0
IQ23500,2021-06-20,IQ,32614.0,1283305.0,170.0,16860.0
IQ23501,2021-06-27,IQ,37927.0,1321232.0,201.0,17061.0
IQ23502,2021-07-04,IQ,43979.0,1365211.0,220.0,17281.0
IQ23503,2021-07-11,IQ,56535.0,1421746.0,234.0,17515.0
IQ23504,2021-07-18,IQ,61268.0,1483014.0,274.0,17789.0
IQ23505,2021-07-25,IQ,60487.0,1543501.0,443.0,18232.0
IQ23506,2021-08-01,IQ,83098.0,1626599.0,425.0,18657.0
IQ23507,2021-08-08,IQ,77764.0,1704363.0,489.0,19146.0
IQ23508,2021-08-15,IQ,64390.0,1768753.0,460.0,19606.0
IQ23509,2021-08-22,IQ,50702.0,1819455.0,504.0,20110.0
IQ23510,2021-08-29,IQ,48897.0,1868352.0,522.0,20632.0
IQ23511,2021-09-05,IQ,44043.0,1912395.0,410.0,21042.0
IQ23512,2021-09-12,IQ,34816.0,1947211.0,403.0,21445.0
IQ23513,2021-09-19,IQ,25494.0,1972705.0,330.0,21775.0
IQ23514,2021-09-26,IQ,18923.0,1991628.0,297.0,22072.0
IQ23515,2021-10-03,IQ,15599.0,2007227.0,272.0,22344.0
IQ23516,2021-10-10,IQ,14882.0,2022109.0,193.0,22537.0
IQ23517,2021-10-17,IQ,11628.0,2033737.0,201.0,22738.0
IQ23518,2021-10-24,IQ,11290.0,2045027.0,199.0,22937.0
IQ23519,2021-10-31,IQ,9175.0,2054202.0,201.0,23138.0
IQ23520,2021-11-07,IQ,7737.0,2061939.0,181.0,23319.0
IQ23521,2021-11-14,IQ,6449.0,2068388.0,164.0,23483.0
IQ23522,2021-11-21,IQ,5447.0,2073835.0,159.0,23642.0
IQ23523,2021-11-28,IQ,5249.0,2079084.0,130.0,23772.0
IQ23524,2021-12-05,IQ,4805.0,2083889.0,101.0,23873.0
IQ23525,2021-12-12,IQ,3608.0,2087497.0,92.0,23965.0
IQ23526,2021-12-19,IQ,2711.0,2090208.0,86.0,24051.0
IQ23527,2021-12-26,IQ,2104.0,2092312.0,71.0,24122.0
IQ23528,2022-01-02,IQ,1579.0,2093891.0,41.0,24163.0
IQ23529,2022-01-09,IQ,2915.0,2096806.0,37.0,24200.0
IQ23530,2022-01-16,IQ,13877.0,2110683.0,42.0,24242.0
IQ23531,2022-01-23,IQ,38623.0,2149306.0,41.0,24283.0
