Case ID,Date,Country Code,New Cases,Cumulative Cases,New Deaths,Cumulative Deaths
MK14396,2021-06-27,MK,48.0,155667.0,7.0,5910.0
MK14397,2021-07-11,MK,85.0,155791.0,1.0,5911.0
MK14398,2021-07-25,MK,159.0,156076.0,4.0,5915.0
MK14399,2021-08-01,MK,418.0,156494.0,7.0,5922.0
MK14400,2021-08-08,MK,1639.0,158133.0,20.0,5942.0
MK14401,2021-08-15,MK,4306.0,162439.0,59.0,6001.0
MK14402,2021-08-22,MK,6826.0,169265.0,183.0,6184.0
MK14403,2021-08-29,MK,6347.0,175612.0,237.0,6421.0
MK14404,2021-09-05,MK,4621.0,180233.0,245.0,6666.0
MK14405,2021-09-12,MK,3469.0,183702.0,176.0,6842.0
MK14406,2021-09-19,MK,3338.0,187040.0,187.0,7029.0
MK14407,2021-09-26,MK,2935.0,189975.0,144.0,7173.0
MK14408,2021-10-03,MK,2670.0,192645.0,110.0,7283.0
MK14409,2021-10-10,MK,2351.0,194996.0,102.0,7385.0
MK14410,2021-10-17,MK,2206.0,197202.0,93.0,7478.0
MK14411,2021-10-24,MK,2704.0,199906.0,94.0,7572.0
MK14412,2021-10-31,MK,2804.0,202710.0,88.0,7660.0
MK14413,2021-11-07,MK,3503.0,206213.0,95.0,7755.0
MK14414,2021-11-14,MK,3212.0,209425.0,94.0,7849.0
MK14415,2021-11-21,MK,2928.0,212353.0,102.0,7951.0
MK14416,2021-11-28,MK,2751.0,215104.0,111.0,8062.0
MK14417,2021-12-05,MK,2274.0,217378.0,81.0,8143.0
MK14418,2021-12-12,MK,2089.0,219467.0,76.0,8219.0
MK14419,2021-12-19,MK,1921.0,221388.0,83.0,8302.0
MK14420,2021-12-26,MK,1921.0,223309.0,50.0,8352.0
MK14421,2022-01-02,MK,2641.0,225950.0,63.0,8415.0
MK14422,2022-01-09,MK,8303.0,234253.0,60.0,8475.0
MK14423,2022-01-16,MK,11094.0,245347.0,66.0,8541.0
MK14424,2022-01-23,MK,11561.0,256908.0,116.0,8657.0
MK14425,2022-01-30,MK,11881.0,268789.0,178.0,8835.0
MK14426,2022-02-06,MK,9967.0,278756.0,202.0,9037.0
MK14427,2022-02-13,MK,8624.0,287380.0,161.0,9198.0
MK14428,2022-02-20,MK,6111.0,293491.0,141.0,9339.0
MK14429,2022-02-27,MK,3692.0,297183.0,100.0,9439.0
MK14430,2022-03-06,MK,2496.0,299679.0,60.0,9499.0
MK14431,2022-03-13,MK,1810.0,301489.0,40.0,9539.0
MK14432,2022-03-20,MK,1831.0,303320.0,24.0,9563.0
MK14433,2022-03-27,MK,1694.0,305014.0,25.0,9588.0
MK14434,2022-04-03,MK,1602.0,306616.0,14.0,9602.0
MK14435,2022-04-10,MK,1101.0,307717.0,12.0,9614.0
MK14436,2022-04-17,MK,800.0,308517.0,8.0,9622.0
MK14437,2022-04-24,MK,590.0,309107.0,7.0,9629.0
MK14438,2022-05-01,MK,580.0,309687.0,7.0,9636.0
MK14439,2022-05-08,MK,531.0,310218.0,4.0,9640.0
MK14440,2022-05-15,MK,562.0,310780.0,2.0,9642.0
MK14441,2022-05-22,MK,491.0,311271.0,1.0,9643.0
MK14442,2022-05-29,MK,501.0,311772.0,3.0,9646.0
MK14443,2022-06-05,MK,455.0,312227.0,2.0,9648.0
MK14444,2022-06-12,MK,314.0,312541.0,4.0,9652.0
MK14445,2022-06-19,MK,352.0,312893.0,1.0,9653.0
MK14446,2022-06-26,MK,580.0,313473.0,1.0,9654.0
MK14447,2022-07-03,MK,961.0,314434.0,3.0,9657.0
MK14448,2022-07-10,MK,1728.0,316162.0,3.0,9660.0
MK14449,2022-07-17,MK,2811.0,318973.0,1.0,9661.0
MK14450,2022-07-24,MK,4382.0,323355.0,17.0,9678.0
MK14451,2022-07-31,MK,4746.0,328101.0,18.0,9696.0
MK14452,2022-08-07,MK,3806.0,331907.0,27.0,9723.0
MK14453,2022-08-14,MK,3474.0,335381.0,30.0,9753.0
MK14454,2022-08-21,MK,2684.0,338065.0,37.0,9790.0
MK14455,2022-08-28,MK,1760.0,339825.0,22.0,9812.0
MK14456,2022-09-04,MK,1069.0,340894.0,12.0,9824.0
MK14457,2022-09-11,MK,635.0,341529.0,9.0,9833.0
MK14458,2022-09-18,MK,664.0,342193.0,7.0,9840.0
MK14459,2022-09-25,MK,377.0,342570.0,1.0,9841.0
MK14460,2022-10-02,MK,469.0,343039.0,6.0,9847.0
MK14461,2022-10-09,MK,323.0,343362.0,5.0,9852.0
MK14462,2022-10-16,MK,273.0,343635.0,5.0,9857.0
MK14463,2022-10-23,MK,251.0,343886.0,1.0,9858.0
MK14464,2022-11-06,MK,195.0,344311.0,1.0,9859.0
MK14465,2022-11-13,MK,188.0,344499.0,5.0,9864.0
MK14466,2022-11-20,MK,179.0,344678.0,1.0,9865.0
MK14467,2022-11-27,MK,174.0,344852.0,2.0,9867.0
MK14468,2022-12-04,MK,195.0,345047.0,3.0,9870.0
MK14469,2022-12-18,MK,207.0,345383.0,3.0,9873.0
MK14470,2022-12-25,MK,205.0,345588.0,3.0,9876.0
MK14471,2023-01-01,MK,254.0,345842.0,2.0,9878.0
MK14472,2023-01-08,MK,239.0,346081.0,4.0,9882.0
MK14473,2023-01-15,MK,203.0,346284.0,4.0,9886.0
MK14474,2023-01-22,MK,130.0,346414.0,10.0,9896.0
MK14475,2023-01-29,MK,103.0,346517.0,3.0,9899.0
MK14476,2023-02-05,MK,102.0,346619.0,2.0,9901.0
MK14477,2023-02-12,MK,101.0,346720.0,3.0,9904.0
MK14478,2023-02-19,MK,118.0,346838.0,1.0,9905.0
MK14479,2023-02-26,MK,156.0,346994.0,3.0,9908.0
MK14480,2023-03-05,MK,171.0,347165.0,2.0,9910.0
MK14481,2023-03-12,MK,144.0,347309.0,2.0,9912.0
MK14482,2023-03-19,MK,169.0,347478.0,2.0,9914.0
MK14483,2023-03-26,MK,179.0,347657.0,3.0,9917.0
MK14484,2023-04-02,MK,153.0,347810.0,5.0,9922.0
MK14485,2023-04-09,MK,140.0,347950.0,2.0,9924.0
MK14486,2023-04-16,MK,92.0,348042.0,3.0,9927.0
MK14487,2023-04-23,MK,85.0,348127.0,7.0,9934.0
MK14488,2023-04-30,MK,82.0,348209.0,3.0,9937.0
MK14489,2023-05-07,MK,66.0,348275.0,2.0,9939.0
MK14490,2023-06-18,MK,5.0,348341.0,1.0,9940.0
MK14491,2023-06-25,MK,8.0,348349.0,1.0,9941.0
MK14492,2023-08-27,MK,40.0,348451.0,1.0,9942.0
MK14493,2023-09-17,MK,210.0,348822.0,3.0,9945.0
MK14494,2023-09-24,MK,282.0,349104.0,1.0,9946.0
MK14495,2023-10-01,MK,249.0,349353.0,1.0,9947.0
MK14496,2023-10-08,MK,140.0,349493.0,2.0,9949.0
MK14497,2023-10-15,MK,125.0,349618.0,4.0,9953.0
MK14498,2023-10-22,MK,150.0,349768.0,4.0,9957.0
MK14499,2023-10-29,MK,100.0,349868.0,1.0,9958.0
MK14500,2023-11-05,MK,46.0,349914.0,1.0,9959.0
MK14501,2023-11-12,MK,57.0,349971.0,1.0,9960.0
MK14502,2023-11-19,MK,43.0,350014.0,1.0,9961.0
MK14503,2023-11-26,MK,55.0,350069.0,2.0,9963.0
MK14504,2023-12-31,MK,72.0,350316.0,2.0,9965.0
MK14505,2024-01-14,MK,38.0,350425.0,1.0,9966.0
MK14506,2024-01-21,MK,43.0,350468.0,4.0,9970.0
MK14507,2024-01-28,MK,31.0,350499.0,1.0,9971.0
MK14508,2024-02-04,MK,10.0,350509.0,1.0,9972.0
MK14509,2024-02-11,MK,11.0,350520.0,2.0,9974.0
MK14510,2024-02-18,MK,13.0,350533.0,1.0,9975.0
MK14511,2024-02-25,MK,13.0,350546.0,1.0,9976.0
MK14512,2024-03-10,MK,12.0,350567.0,1.0,9977.0
MK14513,2024-07-28,MK,78.0,350808.0,1.0,9978.0
MK14514,2024-08-11,MK,169.0,351093.0,1.0,9979.0
MK14515,2024-08-18,MK,271.0,351364.0,1.0,9980.0
MK14516,2024-08-25,MK,213.0,351577.0,1.0,9981.0
ML14517,2020-03-29,ML,17.0,17.0,1.0,1.0
ML14518,2020-04-05,ML,22.0,39.0,2.0,3.0
ML14519,2020-04-12,ML,66.0,105.0,6.0,9.0
ML14520,2020-04-19,ML,111.0,216.0,4.0,13.0
ML14521,2020-04-26,ML,154.0,370.0,8.0,21.0
ML14522,2020-05-03,ML,174.0,544.0,5.0,26.0
ML14523,2020-05-10,ML,148.0,692.0,12.0,38.0
ML14524,2020-05-17,ML,143.0,835.0,10.0,48.0
ML14525,2020-05-24,ML,178.0,1013.0,15.0,63.0
ML14526,2020-05-31,ML,235.0,1248.0,13.0,76.0
ML14527,2020-06-07,ML,273.0,1521.0,14.0,90.0
ML14528,2020-06-14,ML,253.0,1774.0,14.0,104.0
ML14529,2020-06-21,ML,157.0,1931.0,5.0,109.0
ML14530,2020-06-28,ML,127.0,2058.0,4.0,113.0
ML14531,2020-07-05,ML,202.0,2260.0,5.0,118.0
ML14532,2020-07-12,ML,31.0,2291.0,3.0,121.0
ML14533,2020-07-26,ML,31.0,2388.0,2.0,123.0
ML14534,2020-08-02,ML,32.0,2420.0,1.0,124.0
ML14535,2020-08-09,ML,30.0,2450.0,1.0,125.0
ML14536,2020-08-30,ML,58.0,2757.0,1.0,126.0
ML14537,2020-09-13,ML,83.0,2916.0,2.0,128.0
ML14538,2020-09-27,ML,74.0,3080.0,2.0,130.0
ML14539,2020-10-04,ML,90.0,3170.0,1.0,131.0
ML14540,2020-10-11,ML,103.0,3273.0,1.0,132.0
ML14541,2020-11-01,ML,82.0,3554.0,4.0,136.0
ML14542,2020-11-08,ML,122.0,3676.0,1.0,137.0
ML14543,2020-11-15,ML,192.0,3868.0,2.0,139.0
ML14544,2020-11-22,ML,338.0,4206.0,4.0,143.0
ML14545,2020-11-29,ML,453.0,4659.0,6.0,149.0
ML14546,2020-12-06,ML,403.0,5062.0,14.0,163.0
ML14547,2020-12-13,ML,659.0,5721.0,26.0,189.0
ML14548,2020-12-20,ML,443.0,6164.0,31.0,220.0
ML14549,2020-12-27,ML,410.0,6574.0,30.0,250.0
ML14550,2021-01-03,ML,652.0,7226.0,26.0,276.0
ML14551,2021-01-10,ML,339.0,7565.0,19.0,295.0
ML14552,2021-01-17,ML,258.0,7823.0,13.0,308.0
ML14553,2021-01-24,ML,142.0,7965.0,15.0,323.0
ML14554,2021-01-31,ML,104.0,8069.0,7.0,330.0
ML14555,2021-02-07,ML,91.0,8160.0,8.0,338.0
ML14556,2021-02-14,ML,66.0,8226.0,4.0,342.0
ML14557,2021-02-21,ML,66.0,8292.0,5.0,347.0
ML14558,2021-02-28,ML,73.0,8365.0,5.0,352.0
ML14559,2021-03-07,ML,195.0,8560.0,6.0,358.0
ML14560,2021-03-14,ML,302.0,8862.0,2.0,360.0
ML14561,2021-03-21,ML,408.0,9270.0,2.0,362.0
ML14562,2021-03-28,ML,503.0,9773.0,14.0,376.0
ML14563,2021-04-04,ML,659.0,10432.0,15.0,391.0
ML14564,2021-04-11,ML,1273.0,11705.0,14.0,405.0
ML14565,2021-04-18,ML,1275.0,12980.0,24.0,429.0
ML14566,2021-04-25,ML,580.0,13560.0,33.0,462.0
ML14567,2021-05-02,ML,336.0,13896.0,23.0,485.0
ML14568,2021-05-09,ML,186.0,14082.0,14.0,499.0
ML14569,2021-05-16,ML,94.0,14176.0,12.0,511.0
ML14570,2021-05-23,ML,64.0,14240.0,2.0,513.0
ML14571,2021-05-30,ML,25.0,14265.0,4.0,517.0
ML14572,2021-06-06,ML,31.0,14296.0,1.0,518.0
ML14573,2021-06-13,ML,53.0,14349.0,5.0,523.0
ML14574,2021-06-20,ML,31.0,14380.0,1.0,524.0
ML14575,2021-06-27,ML,34.0,14414.0,1.0,525.0
ML14576,2021-07-04,ML,24.0,14438.0,1.0,526.0
ML14577,2021-07-11,ML,23.0,14461.0,2.0,528.0
ML14578,2021-07-18,ML,48.0,14509.0,2.0,530.0
ML14579,2021-08-01,ML,44.0,14584.0,2.0,532.0
ML14580,2021-08-08,ML,53.0,14637.0,2.0,534.0
ML14581,2021-08-22,ML,57.0,14749.0,2.0,536.0
ML14582,2021-08-29,ML,97.0,14846.0,3.0,539.0
ML14583,2021-09-05,ML,84.0,14930.0,2.0,541.0
ML14584,2021-09-12,ML,51.0,14981.0,2.0,543.0
ML14585,2021-09-19,ML,79.0,15060.0,2.0,545.0
ML14586,2021-09-26,ML,93.0,15153.0,2.0,547.0
ML14587,2021-10-03,ML,125.0,15278.0,2.0,549.0
ML14588,2021-10-10,ML,172.0,15450.0,4.0,553.0
ML14589,2021-10-17,ML,153.0,15603.0,4.0,557.0
ML14590,2021-10-24,ML,206.0,15809.0,1.0,558.0
ML14591,2021-10-31,ML,229.0,16038.0,5.0,563.0
ML14592,2021-11-07,ML,304.0,16342.0,11.0,574.0
ML14593,2021-11-14,ML,301.0,16643.0,11.0,585.0
ML14594,2021-11-21,ML,276.0,16919.0,6.0,591.0
ML14595,2021-11-28,ML,381.0,17300.0,12.0,603.0
ML14596,2021-12-05,ML,512.0,17812.0,14.0,617.0
ML14597,2021-12-12,ML,692.0,18504.0,11.0,628.0
ML14598,2021-12-19,ML,688.0,19192.0,11.0,639.0
ML14599,2021-12-26,ML,819.0,20011.0,14.0,653.0
ML14600,2022-01-02,ML,1367.0,21378.0,15.0,668.0
ML14601,2022-01-09,ML,3819.0,25197.0,4.0,672.0
ML14602,2022-01-16,ML,3124.0,28321.0,16.0,688.0
ML14603,2022-01-23,ML,1276.0,29597.0,16.0,704.0
ML14604,2022-01-30,ML,411.0,30008.0,7.0,711.0
ML14605,2022-02-06,ML,148.0,30156.0,4.0,715.0
ML14606,2022-02-20,ML,87.0,30338.0,2.0,717.0
ML14607,2022-02-27,ML,33.0,30371.0,5.0,722.0
ML14608,2022-03-06,ML,27.0,30398.0,2.0,724.0
ML14609,2022-03-13,ML,16.0,30414.0,2.0,726.0
ML14610,2022-03-20,ML,34.0,30448.0,1.0,727.0
ML14611,2022-04-03,ML,23.0,30493.0,1.0,728.0
ML14612,2022-04-10,ML,53.0,30546.0,1.0,729.0
ML14613,2022-04-24,ML,76.0,30727.0,2.0,731.0
ML14614,2022-05-01,ML,106.0,30833.0,1.0,732.0
